ID,DOY,Date,Month,Period,Lat,Long,Temp,Temp_mean,Veg,Veg.21Day
15298,333,29/Nov,11,LGM,50.00,32.50,-21.68,-20.91,0,0
15299,334,30/Nov,11,LGM,50.00,32.50,-21.70,-22.09,0,0
15300,335,01/Dec,12,LGM,50.00,32.50,-22.88,-21.34,0,0
15301,336,02/Dec,12,LGM,50.00,32.50,-19.44,-20.08,0,0
15302,337,03/Dec,12,LGM,50.00,32.50,-17.91,-18.83,0,0
15303,338,04/Dec,12,LGM,50.00,32.50,-19.13,-19.07,0,0
15304,339,05/Dec,12,LGM,50.00,32.50,-20.17,-20.00,0,0
15305,340,06/Dec,12,LGM,50.00,32.50,-20.69,-20.04,0,0
15306,341,07/Dec,12,LGM,50.00,32.50,-19.27,-20.45,0,0
15307,342,08/Dec,12,LGM,50.00,32.50,-21.39,-20.62,0,0
15308,343,09/Dec,12,LGM,50.00,32.50,-21.19,-21.10,0,0
15309,344,10/Dec,12,LGM,50.00,32.50,-20.72,-21.61,0,0
15310,345,11/Dec,12,LGM,50.00,32.50,-22.92,-22.30,0,0
15311,346,12/Dec,12,LGM,50.00,32.50,-23.27,-22.01,0,0
15312,347,13/Dec,12,LGM,50.00,32.50,-19.84,-21.94,0,0
15313,348,14/Dec,12,LGM,50.00,32.50,-22.72,-22.12,0,0
15314,349,15/Dec,12,LGM,50.00,32.50,-23.80,-23.24,0,0
15315,350,16/Dec,12,LGM,50.00,32.50,-23.20,-23.81,0,0
15316,351,17/Dec,12,LGM,50.00,32.50,-24.43,-25.14,0,0
15317,352,18/Dec,12,LGM,50.00,32.50,-27.79,-26.26,0,0
15318,353,19/Dec,12,LGM,50.00,32.50,-26.55,-26.88,0,0
15319,354,20/Dec,12,LGM,50.00,32.50,-26.29,-26.20,0,0
15320,355,21/Dec,12,LGM,50.00,32.50,-25.76,-25.94,0,0
15321,356,22/Dec,12,LGM,50.00,32.50,-25.76,-25.34,0,0
15322,357,23/Dec,12,LGM,50.00,32.50,-24.51,-25.33,0,0
15323,358,24/Dec,12,LGM,50.00,32.50,-25.73,-25.59,0,0
15324,359,25/Dec,12,LGM,50.00,32.50,-26.53,-26.07,0,0
15325,360,26/Dec,12,LGM,50.00,32.50,-25.96,-25.05,0,0
15326,361,27/Dec,12,LGM,50.00,32.50,-22.67,-23.06,0,0
15327,362,28/Dec,12,LGM,50.00,32.50,-20.56,-21.51,0,0
15328,363,29/Dec,12,LGM,50.00,32.50,-21.29,-21.82,0,0
15329,364,30/Dec,12,LGM,50.00,32.50,-23.61,-22.92,0,0
15330,365,31/Dec,12,LGM,50.00,32.50,-23.85,-24.85,0,0
15331,1,01/Jan,1,LGM,52.50,32.50,-27.08,-26.12,0,0
15332,2,02/Jan,1,LGM,52.50,32.50,-27.43,-27.40,0,0
15333,3,03/Jan,1,LGM,52.50,32.50,-27.69,-27.38,0,0
15334,4,04/Jan,1,LGM,52.50,32.50,-27.02,-27.40,0,0
15335,5,05/Jan,1,LGM,52.50,32.50,-27.50,-26.85,0,0
15336,6,06/Jan,1,LGM,52.50,32.50,-26.03,-26.98,0,0
15337,7,07/Jan,1,LGM,52.50,32.50,-27.41,-27.32,0,0
15338,8,08/Jan,1,LGM,52.50,32.50,-28.51,-27.95,0,0
15339,9,09/Jan,1,LGM,52.50,32.50,-27.93,-27.75,0,0
15340,10,10/Jan,1,LGM,52.50,32.50,-26.80,-26.96,0,0
15341,11,11/Jan,1,LGM,52.50,32.50,-26.15,-27.53,0,0
15342,12,12/Jan,1,LGM,52.50,32.50,-29.64,-28.34,0,0
15343,13,13/Jan,1,LGM,52.50,32.50,-29.23,-29.58,0,0
15344,14,14/Jan,1,LGM,52.50,32.50,-29.88,-30.33,0,0
15345,15,15/Jan,1,LGM,52.50,32.50,-31.89,-31.54,0,0
15346,16,16/Jan,1,LGM,52.50,32.50,-32.86,-32.07,0,0
15347,17,17/Jan,1,LGM,52.50,32.50,-31.45,-31.86,0,0
15348,18,18/Jan,1,LGM,52.50,32.50,-31.27,-30.46,0,0
15349,19,19/Jan,1,LGM,52.50,32.50,-28.65,-29.47,0,0
15350,20,20/Jan,1,LGM,52.50,32.50,-28.50,-28.22,0,0
15351,21,21/Jan,1,LGM,52.50,32.50,-27.52,-27.24,0,0
15352,22,22/Jan,1,LGM,52.50,32.50,-25.71,-26.60,0,0
15353,23,23/Jan,1,LGM,52.50,32.50,-26.57,-26.22,0,0
15354,24,24/Jan,1,LGM,52.50,32.50,-26.38,-25.92,0,0
15355,25,25/Jan,1,LGM,52.50,32.50,-24.81,-24.88,0,0
15356,26,26/Jan,1,LGM,52.50,32.50,-23.45,-24.92,0,0
15357,27,27/Jan,1,LGM,52.50,32.50,-26.51,-25.63,0,0
15358,28,28/Jan,1,LGM,52.50,32.50,-26.94,-26.51,0,0
15359,29,29/Jan,1,LGM,52.50,32.50,-26.09,-25.91,0,0
15360,30,30/Jan,1,LGM,52.50,32.50,-24.71,-24.85,0,0
15361,31,31/Jan,1,LGM,52.50,32.50,-23.75,-23.75,0,0
15362,32,01/Feb,2,LGM,52.50,32.50,-22.80,-23.60,0,0
15363,33,02/Feb,2,LGM,52.50,32.50,-24.25,-23.63,0,0
15364,34,03/Feb,2,LGM,52.50,32.50,-23.85,-24.11,0,0
15365,35,04/Feb,2,LGM,52.50,32.50,-24.22,-24.29,0,0
15366,36,05/Feb,2,LGM,52.50,32.50,-24.79,-24.59,0,0
15367,37,06/Feb,2,LGM,52.50,32.50,-24.76,-25.47,0,0
15368,38,07/Feb,2,LGM,52.50,32.50,-26.86,-26.64,0,0
15369,39,08/Feb,2,LGM,52.50,32.50,-28.31,-28.26,0,0
15370,40,09/Feb,2,LGM,52.50,32.50,-29.62,-28.59,0,0
15371,41,10/Feb,2,LGM,52.50,32.50,-27.85,-28.29,0,0
15372,42,11/Feb,2,LGM,52.50,32.50,-27.41,-27.52,0,0
15373,43,12/Feb,2,LGM,52.50,32.50,-27.29,-27.50,0,0
15374,44,13/Feb,2,LGM,52.50,32.50,-27.81,-27.62,0,0
15375,45,14/Feb,2,LGM,52.50,32.50,-27.77,-27.54,0,0
15376,46,15/Feb,2,LGM,52.50,32.50,-27.04,-27.16,0,0
15377,47,16/Feb,2,LGM,52.50,32.50,-26.66,-26.70,0,0
15378,48,17/Feb,2,LGM,52.50,32.50,-26.39,-25.91,0,0
15379,49,18/Feb,2,LGM,52.50,32.50,-24.69,-26.53,0,0
15380,50,19/Feb,2,LGM,52.50,32.50,-28.52,-27.86,0,0
15381,51,20/Feb,2,LGM,52.50,32.50,-30.37,-29.50,0,0
15382,52,21/Feb,2,LGM,52.50,32.50,-29.60,-29.97,0,0
15383,53,22/Feb,2,LGM,52.50,32.50,-29.94,-29.66,0,0
15384,54,23/Feb,2,LGM,52.50,32.50,-29.45,-28.95,0,0
15385,55,24/Feb,2,LGM,52.50,32.50,-27.46,-27.63,0,0
15386,56,25/Feb,2,LGM,52.50,32.50,-25.99,-25.32,0,0
15387,57,26/Feb,2,LGM,52.50,32.50,-22.50,-23.98,0,0
15388,58,27/Feb,2,LGM,52.50,32.50,-23.44,-23.83,0,0
15389,59,28/Feb,2,LGM,52.50,32.50,-25.54,-24.08,0,0
15390,60,01/Mar,3,LGM,52.50,32.50,-23.26,-24.43,0,0
15391,61,02/Mar,3,LGM,52.50,32.50,-24.49,-23.69,0,0
15392,62,03/Mar,3,LGM,52.50,32.50,-23.32,-23.69,0,0
15393,63,04/Mar,3,LGM,52.50,32.50,-23.25,-22.25,0,0
15394,64,05/Mar,3,LGM,52.50,32.50,-20.17,-21.53,0,0
15395,65,06/Mar,3,LGM,52.50,32.50,-21.18,-20.03,0,0
15396,66,07/Mar,3,LGM,52.50,32.50,-18.75,-19.63,0,0
15397,67,08/Mar,3,LGM,52.50,32.50,-18.97,-18.97,0,0
15398,68,09/Mar,3,LGM,52.50,32.50,-19.18,-19.24,0,0
15399,69,10/Mar,3,LGM,52.50,32.50,-19.57,-19.69,0,0
15400,70,11/Mar,3,LGM,52.50,32.50,-20.33,-20.63,0,0
15401,71,12/Mar,3,LGM,52.50,32.50,-21.98,-20.67,0,0
15402,72,13/Mar,3,LGM,52.50,32.50,-19.69,-20.95,0,0
15403,73,14/Mar,3,LGM,52.50,32.50,-21.18,-20.86,0,0
15404,74,15/Mar,3,LGM,52.50,32.50,-21.70,-20.43,0,0
15405,75,16/Mar,3,LGM,52.50,32.50,-18.40,-18.81,0,0
15406,76,17/Mar,3,LGM,52.50,32.50,-16.32,-17.49,0,0
15407,77,18/Mar,3,LGM,52.50,32.50,-17.75,-17.74,0,0
15408,78,19/Mar,3,LGM,52.50,32.50,-19.15,-18.81,0,0
15409,79,20/Mar,3,LGM,52.50,32.50,-19.54,-19.80,0,0
15410,80,21/Mar,3,LGM,52.50,32.50,-20.71,-20.48,0,0
15411,81,22/Mar,3,LGM,52.50,32.50,-21.20,-21.31,0,0
15412,82,23/Mar,3,LGM,52.50,32.50,-22.03,-21.24,0,0
15413,83,24/Mar,3,LGM,52.50,32.50,-20.48,-21.22,0,0
15414,84,25/Mar,3,LGM,52.50,32.50,-21.15,-20.67,0,0
15415,85,26/Mar,3,LGM,52.50,32.50,-20.38,-20.11,0,0
15416,86,27/Mar,3,LGM,52.50,32.50,-18.81,-19.08,0,0
15417,87,28/Mar,3,LGM,52.50,32.50,-18.06,-18.21,0,0
15418,88,29/Mar,3,LGM,52.50,32.50,-17.75,-17.81,0,0
15419,89,30/Mar,3,LGM,52.50,32.50,-17.63,-17.91,0,0
15420,90,31/Mar,3,LGM,52.50,32.50,-18.35,-17.92,0,0
15421,91,01/Apr,4,LGM,52.50,32.50,-17.77,-17.15,0,0
15422,92,02/Apr,4,LGM,52.50,32.50,-15.32,-16.28,0,0
15423,93,03/Apr,4,LGM,52.50,32.50,-15.74,-15.74,0,0
15424,94,04/Apr,4,LGM,52.50,32.50,-16.16,-15.66,0,0
15425,95,05/Apr,4,LGM,52.50,32.50,-15.09,-15.08,0,0
15426,96,06/Apr,4,LGM,52.50,32.50,-13.99,-14.21,0,0
15427,97,07/Apr,4,LGM,52.50,32.50,-13.55,-13.67,0,0
15428,98,08/Apr,4,LGM,52.50,32.50,-13.48,-13.33,0,0
15429,99,09/Apr,4,LGM,52.50,32.50,-12.96,-12.61,0,0
15430,100,10/Apr,4,LGM,52.50,32.50,-11.39,-11.52,0,0
15431,101,11/Apr,4,LGM,52.50,32.50,-10.22,-10.73,0,0
15432,102,12/Apr,4,LGM,52.50,32.50,-10.57,-10.66,0,0
15433,103,13/Apr,4,LGM,52.50,32.50,-11.20,-11.02,0,0
15434,104,14/Apr,4,LGM,52.50,32.50,-11.30,-10.86,0,0
15435,105,15/Apr,4,LGM,52.50,32.50,-10.09,-9.94,0,0
15436,106,16/Apr,4,LGM,52.50,32.50,-8.44,-9.20,0,0
15437,107,17/Apr,4,LGM,52.50,32.50,-9.06,-8.80,0,0
15438,108,18/Apr,4,LGM,52.50,32.50,-8.90,-8.54,0,0
15439,109,19/Apr,4,LGM,52.50,32.50,-7.66,-8.13,0,0
15440,110,20/Apr,4,LGM,52.50,32.50,-7.83,-7.82,0,0
15441,111,21/Apr,4,LGM,52.50,32.50,-7.98,-8.36,0,0
15442,112,22/Apr,4,LGM,52.50,32.50,-9.26,-8.66,0,0
15443,113,23/Apr,4,LGM,52.50,32.50,-8.75,-8.75,0,0
15444,114,24/Apr,4,LGM,52.50,32.50,-8.23,-8.34,0,0
15445,115,25/Apr,4,LGM,52.50,32.50,-8.03,-7.95,0,0
15446,116,26/Apr,4,LGM,52.50,32.50,-7.59,-7.79,0,0
15447,117,27/Apr,4,LGM,52.50,32.50,-7.75,-7.76,0,0
15448,118,28/Apr,4,LGM,52.50,32.50,-7.94,-7.78,0,0
15449,119,29/Apr,4,LGM,52.50,32.50,-7.66,-7.61,0,0
15450,120,30/Apr,4,LGM,52.50,32.50,-7.22,-7.34,0,0
15451,121,01/May,5,LGM,52.50,32.50,-7.15,-7.20,0,0
15452,122,02/May,5,LGM,52.50,32.50,-7.24,-7.08,0,0
15453,123,03/May,5,LGM,52.50,32.50,-6.84,-6.98,0,0
15454,124,04/May,5,LGM,52.50,32.50,-6.85,-6.50,0,0
15455,125,05/May,5,LGM,52.50,32.50,-5.81,-6.21,0,0
15456,126,06/May,5,LGM,52.50,32.50,-5.96,-5.82,0,0
15457,127,07/May,5,LGM,52.50,32.50,-5.69,-5.73,0,0
15458,128,08/May,5,LGM,52.50,32.50,-5.54,-5.85,0,0
15459,129,09/May,5,LGM,52.50,32.50,-6.32,-6.00,0,0
15460,130,10/May,5,LGM,52.50,32.50,-6.13,-6.00,0,0
15461,131,11/May,5,LGM,52.50,32.50,-5.55,-5.36,0,0
15462,132,12/May,5,LGM,52.50,32.50,-4.39,-4.67,0,0
15463,133,13/May,5,LGM,52.50,32.50,-4.07,-4.41,0,0
15464,134,14/May,5,LGM,52.50,32.50,-4.78,-4.44,0,0
15465,135,15/May,5,LGM,52.50,32.50,-4.46,-4.48,0,0
15466,136,16/May,5,LGM,52.50,32.50,-4.20,-4.27,0,0
15467,137,17/May,5,LGM,52.50,32.50,-4.14,-3.96,0,0
15468,138,18/May,5,LGM,52.50,32.50,-3.53,-3.58,0,0
15469,139,19/May,5,LGM,52.50,32.50,-3.07,-3.09,0,0
15470,140,20/May,5,LGM,52.50,32.50,-2.66,-2.66,0,0
15471,141,21/May,5,LGM,52.50,32.50,-2.26,-2.46,0,0
15472,142,22/May,5,LGM,52.50,32.50,-2.46,-2.40,0,0
15473,143,23/May,5,LGM,52.50,32.50,-2.47,-2.20,0,0
15474,144,24/May,5,LGM,52.50,32.50,-1.67,-1.45,0,0
15475,145,25/May,5,LGM,52.50,32.50,-0.20,-0.89,0,0
15476,146,26/May,5,LGM,52.50,32.50,-0.81,-0.60,0,0
15477,147,27/May,5,LGM,52.50,32.50,-0.80,-0.48,0,0
15478,148,28/May,5,LGM,52.50,32.50,0.16,-0.30,0,0
15479,149,29/May,5,LGM,52.50,32.50,-0.27,0.30,0,0
15480,150,30/May,5,LGM,52.50,32.50,1.00,0.96,0,0
15481,151,31/May,5,LGM,52.50,32.50,2.15,1.68,0,0
15482,152,01/Jun,6,LGM,52.50,32.50,1.88,2.18,0,0
15483,153,02/Jun,6,LGM,52.50,32.50,2.51,2.67,0,0
15484,154,03/Jun,6,LGM,52.50,32.50,3.62,3.39,0,0
15485,155,04/Jun,6,LGM,52.50,32.50,4.04,4.09,0,0
15486,156,05/Jun,6,LGM,52.50,32.50,4.62,4.73,0,0
15487,157,06/Jun,6,LGM,52.50,32.50,5.52,5.28,0,0
15488,158,07/Jun,6,LGM,52.50,32.50,5.69,5.81,0,0
15489,159,08/Jun,6,LGM,52.50,32.50,6.22,6.23,0,0
15490,160,09/Jun,6,LGM,52.50,32.50,6.79,6.63,0,0
15491,161,10/Jun,6,LGM,52.50,32.50,6.88,6.95,0,0
15492,162,11/Jun,6,LGM,52.50,32.50,7.17,6.94,0,0
15493,163,12/Jun,6,LGM,52.50,32.50,6.76,7.11,0,0
15494,164,13/Jun,6,LGM,52.50,32.50,7.41,7.31,0,0
15495,165,14/Jun,6,LGM,52.50,32.50,7.75,7.75,0,0
15496,166,15/Jun,6,LGM,52.50,32.50,8.09,7.81,0,0
15497,167,16/Jun,6,LGM,52.50,32.50,7.58,7.77,0,0
15498,168,17/Jun,6,LGM,52.50,32.50,7.63,7.64,0,0
15499,169,18/Jun,6,LGM,52.50,32.50,7.72,7.71,0,0
15500,170,19/Jun,6,LGM,52.50,32.50,7.77,7.91,0,0
15501,171,20/Jun,6,LGM,52.50,32.50,8.25,8.40,0,0
15502,172,21/Jun,6,LGM,52.50,32.50,9.17,9.04,0,0
15503,173,22/Jun,6,LGM,52.50,32.50,9.71,9.70,0,0
15504,174,23/Jun,6,LGM,52.50,32.50,10.21,10.11,0,0
15505,175,24/Jun,6,LGM,52.50,32.50,10.42,10.36,0,0
15506,176,25/Jun,6,LGM,52.50,32.50,10.44,10.57,0,0
15507,177,26/Jun,6,LGM,52.50,32.50,10.85,10.64,0,0
15508,178,27/Jun,6,LGM,52.50,32.50,10.62,10.94,0,0
15509,179,28/Jun,6,LGM,52.50,32.50,11.36,11.53,0,0
15510,180,29/Jun,6,LGM,52.50,32.50,12.61,12.35,0,0
15511,181,30/Jun,6,LGM,52.50,32.50,13.09,12.84,0,0
15512,182,01/Jul,7,LGM,52.50,32.50,12.83,12.88,0,0
15513,183,02/Jul,7,LGM,52.50,32.50,12.72,12.85,0,0
15514,184,03/Jul,7,LGM,52.50,32.50,12.99,13.09,0,0
15515,185,04/Jul,7,LGM,52.50,32.50,13.55,13.33,0,0
15516,186,05/Jul,7,LGM,52.50,32.50,13.46,13.26,0,0
15517,187,06/Jul,7,LGM,52.50,32.50,12.78,13.26,0,0
15518,188,07/Jul,7,LGM,52.50,32.50,13.54,13.23,0,0
15519,189,08/Jul,7,LGM,52.50,32.50,13.38,14.13,0,0
15520,190,09/Jul,7,LGM,52.50,32.50,15.46,14.61,0,0
15521,191,10/Jul,7,LGM,52.50,32.50,14.99,14.92,0,0
15522,192,11/Jul,7,LGM,52.50,32.50,14.31,14.93,0,0
15523,193,12/Jul,7,LGM,52.50,32.50,15.48,14.84,0,0
15524,194,13/Jul,7,LGM,52.50,32.50,14.74,14.59,0,0
15525,195,14/Jul,7,LGM,52.50,32.50,13.55,14.00,0,0
15526,196,15/Jul,7,LGM,52.50,32.50,13.71,13.50,0,0
15527,197,16/Jul,7,LGM,52.50,32.50,13.23,13.44,0,0
15528,198,17/Jul,7,LGM,52.50,32.50,13.39,13.92,0,0
15529,199,18/Jul,7,LGM,52.50,32.50,15.15,14.27,0,0
15530,200,19/Jul,7,LGM,52.50,32.50,14.27,14.84,0,0
15531,201,20/Jul,7,LGM,52.50,32.50,15.09,14.87,0,0
15532,202,21/Jul,7,LGM,52.50,32.50,15.25,15.25,0,0
15533,203,22/Jul,7,LGM,52.50,32.50,15.41,15.59,0,0
15534,204,23/Jul,7,LGM,52.50,32.50,16.11,15.95,0,0
15535,205,24/Jul,7,LGM,52.50,32.50,16.32,16.03,0,0
15536,206,25/Jul,7,LGM,52.50,32.50,15.65,15.74,0,0
15537,207,26/Jul,7,LGM,52.50,32.50,15.24,15.66,0,0
15538,208,27/Jul,7,LGM,52.50,32.50,16.10,15.93,0,0
15539,209,28/Jul,7,LGM,52.50,32.50,16.46,16.00,0,0
15540,210,29/Jul,7,LGM,52.50,32.50,15.43,15.74,0,0
15541,211,30/Jul,7,LGM,52.50,32.50,15.34,15.49,0,0
15542,212,31/Jul,7,LGM,52.50,32.50,15.70,15.00,0,0
15543,213,01/Aug,8,LGM,52.50,32.50,13.95,14.46,0,0
15544,214,02/Aug,8,LGM,52.50,32.50,13.72,13.67,0,0
15545,215,03/Aug,8,LGM,52.50,32.50,13.35,13.34,0,0
15546,216,04/Aug,8,LGM,52.50,32.50,12.94,12.98,0,0
15547,217,05/Aug,8,LGM,52.50,32.50,12.65,13.16,0,0
15548,218,06/Aug,8,LGM,52.50,32.50,13.89,13.44,0,0
15549,219,07/Aug,8,LGM,52.50,32.50,13.78,13.57,0,0
15550,220,08/Aug,8,LGM,52.50,32.50,13.03,13.53,0,0
15551,221,09/Aug,8,LGM,52.50,32.50,13.79,13.92,0,0
15552,222,10/Aug,8,LGM,52.50,32.50,14.94,14.59,0,0
15553,223,11/Aug,8,LGM,52.50,32.50,15.04,14.98,0,0
15554,224,12/Aug,8,LGM,52.50,32.50,14.95,14.79,0,0
15555,225,13/Aug,8,LGM,52.50,32.50,14.38,14.60,0,0
15556,226,14/Aug,8,LGM,52.50,32.50,14.48,14.04,0,0
15557,227,15/Aug,8,LGM,52.50,32.50,13.27,13.26,0,0
15558,228,16/Aug,8,LGM,52.50,32.50,12.02,12.46,0,0
15559,229,17/Aug,8,LGM,52.50,32.50,12.08,11.99,0,0
15560,230,18/Aug,8,LGM,52.50,32.50,11.86,11.74,0,0
15561,231,19/Aug,8,LGM,52.50,32.50,11.28,11.28,0,0
15562,232,20/Aug,8,LGM,52.50,32.50,10.71,10.74,0,0
15563,233,21/Aug,8,LGM,52.50,32.50,10.24,10.55,0,0
15564,234,22/Aug,8,LGM,52.50,32.50,10.70,10.47,0,0
15565,235,23/Aug,8,LGM,52.50,32.50,10.48,10.49,0,0
15566,236,24/Aug,8,LGM,52.50,32.50,10.28,10.63,0,0
15567,237,25/Aug,8,LGM,52.50,32.50,11.13,11.04,0,0
15568,238,26/Aug,8,LGM,52.50,32.50,11.70,11.64,0,0
15569,239,27/Aug,8,LGM,52.50,32.50,12.08,12.02,0,0
15570,240,28/Aug,8,LGM,52.50,32.50,12.27,12.49,0,0
15571,241,29/Aug,8,LGM,52.50,32.50,13.11,12.48,0,0
15572,242,30/Aug,8,LGM,52.50,32.50,12.06,12.40,0,0
15573,243,31/Aug,8,LGM,52.50,32.50,12.02,11.74,0,0
15574,244,01/Sep,9,LGM,52.50,32.50,11.15,11.13,0,0
15575,245,02/Sep,9,LGM,52.50,32.50,10.22,10.44,0,0
15576,246,03/Sep,9,LGM,52.50,32.50,9.96,10.14,0,0
15577,247,04/Sep,9,LGM,52.50,32.50,10.23,9.77,0,0
15578,248,05/Sep,9,LGM,52.50,32.50,9.13,9.56,0,0
15579,249,06/Sep,9,LGM,52.50,32.50,9.33,9.41,0,0
15580,250,07/Sep,9,LGM,52.50,32.50,9.77,9.55,0,0
15581,251,08/Sep,9,LGM,52.50,32.50,9.55,9.68,0,0
15582,252,09/Sep,9,LGM,52.50,32.50,9.73,9.40,0,0
15583,253,10/Sep,9,LGM,52.50,32.50,8.92,8.48,0,0
15584,254,11/Sep,9,LGM,52.50,32.50,6.79,7.29,0,0
15585,255,12/Sep,9,LGM,52.50,32.50,6.17,6.65,0,0
15586,256,13/Sep,9,LGM,52.50,32.50,6.99,6.90,0,0
15587,257,14/Sep,9,LGM,52.50,32.50,7.55,7.05,0,0
15588,258,15/Sep,9,LGM,52.50,32.50,6.60,7.08,0,0
15589,259,16/Sep,9,LGM,52.50,32.50,7.10,6.38,0,0
15590,260,17/Sep,9,LGM,52.50,32.50,5.43,6.09,0,0
15591,261,18/Sep,9,LGM,52.50,32.50,5.74,5.94,0,0
15592,262,19/Sep,9,LGM,52.50,32.50,6.66,6.20,0,0
15593,263,20/Sep,9,LGM,52.50,32.50,6.20,6.30,0,0
15594,264,21/Sep,9,LGM,52.50,32.50,6.03,5.70,0,0
15595,265,22/Sep,9,LGM,52.50,32.50,4.88,4.59,0,0
15596,266,23/Sep,9,LGM,52.50,32.50,2.87,3.27,0,0
15597,267,24/Sep,9,LGM,52.50,32.50,2.05,2.50,0,0
15598,268,25/Sep,9,LGM,52.50,32.50,2.57,2.62,0,0
15599,269,26/Sep,9,LGM,52.50,32.50,3.23,3.08,0,0
15600,270,27/Sep,9,LGM,52.50,32.50,3.45,3.39,0,0
15601,271,28/Sep,9,LGM,52.50,32.50,3.50,3.53,0,0
15602,272,29/Sep,9,LGM,52.50,32.50,3.63,3.46,0,0
15603,273,30/Sep,9,LGM,52.50,32.50,3.26,3.26,0,0
15604,274,01/Oct,10,LGM,52.50,32.50,2.89,2.62,0,0
15605,275,02/Oct,10,LGM,52.50,32.50,1.72,1.86,0,0
15606,276,03/Oct,10,LGM,52.50,32.50,0.97,0.81,0,0
15607,277,04/Oct,10,LGM,52.50,32.50,-0.25,-0.43,0,0
15608,278,05/Oct,10,LGM,52.50,32.50,-2.02,-1.33,0,0
15609,279,06/Oct,10,LGM,52.50,32.50,-1.73,-1.92,0,0
15610,280,07/Oct,10,LGM,52.50,32.50,-2.01,-1.79,0,0
15611,281,08/Oct,10,LGM,52.50,32.50,-1.64,-2.05,0,0
15612,282,09/Oct,10,LGM,52.50,32.50,-2.51,-1.91,0,0
15613,283,10/Oct,10,LGM,52.50,32.50,-1.59,-2.24,0,0
15614,284,11/Oct,10,LGM,52.50,32.50,-2.61,-2.31,0,0
15615,285,12/Oct,10,LGM,52.50,32.50,-2.73,-2.65,0,0
15616,286,13/Oct,10,LGM,52.50,32.50,-2.61,-2.69,0,0
15617,287,14/Oct,10,LGM,52.50,32.50,-2.73,-2.89,0,0
15618,288,15/Oct,10,LGM,52.50,32.50,-3.32,-3.79,0,0
15619,289,16/Oct,10,LGM,52.50,32.50,-5.33,-4.91,0,0
15620,290,17/Oct,10,LGM,52.50,32.50,-6.09,-5.66,0,0
15621,291,18/Oct,10,LGM,52.50,32.50,-5.57,-6.63,0,0
15622,292,19/Oct,10,LGM,52.50,32.50,-8.23,-7.72,0,0
15623,293,20/Oct,10,LGM,52.50,32.50,-9.35,-9.08,0,0
15624,294,21/Oct,10,LGM,52.50,32.50,-9.65,-9.87,0,0
15625,295,22/Oct,10,LGM,52.50,32.50,-10.60,-10.34,0,0
15626,296,23/Oct,10,LGM,52.50,32.50,-10.78,-10.10,0,0
15627,297,24/Oct,10,LGM,52.50,32.50,-8.92,-9.58,0,0
15628,298,25/Oct,10,LGM,52.50,32.50,-9.05,-8.69,0,0
15629,299,26/Oct,10,LGM,52.50,32.50,-8.09,-9.20,0,0
15630,300,27/Oct,10,LGM,52.50,32.50,-10.45,-10.28,0,0
15631,301,28/Oct,10,LGM,52.50,32.50,-12.30,-12.35,0,0
15632,302,29/Oct,10,LGM,52.50,32.50,-14.29,-13.51,0,0
15633,303,30/Oct,10,LGM,52.50,32.50,-13.94,-14.14,0,0
15634,304,31/Oct,10,LGM,52.50,32.50,-14.19,-14.11,0,0
15635,305,01/Nov,11,LGM,52.50,32.50,-14.20,-14.78,0,0
15636,306,02/Nov,11,LGM,52.50,32.50,-15.96,-15.55,0,0
15637,307,03/Nov,11,LGM,52.50,32.50,-16.50,-15.57,0,0
15638,308,04/Nov,11,LGM,52.50,32.50,-14.24,-14.91,0,0
15639,309,05/Nov,11,LGM,52.50,32.50,-13.99,-14.40,0,0
15640,310,06/Nov,11,LGM,52.50,32.50,-14.96,-14.62,0,0
15641,311,07/Nov,11,LGM,52.50,32.50,-14.91,-14.60,0,0
15642,312,08/Nov,11,LGM,52.50,32.50,-13.92,-14.83,0,0
15643,313,09/Nov,11,LGM,52.50,32.50,-15.66,-15.46,0,0
15644,314,10/Nov,11,LGM,52.50,32.50,-16.81,-16.44,0,0
15645,315,11/Nov,11,LGM,52.50,32.50,-16.84,-16.50,0,0
15646,316,12/Nov,11,LGM,52.50,32.50,-15.86,-16.49,0,0
15647,317,13/Nov,11,LGM,52.50,32.50,-16.77,-17.14,0,0
15648,318,14/Nov,11,LGM,52.50,32.50,-18.79,-17.81,0,0
15649,319,15/Nov,11,LGM,52.50,32.50,-17.86,-19.24,0,0
15650,320,16/Nov,11,LGM,52.50,32.50,-21.07,-19.61,0,0
15651,321,17/Nov,11,LGM,52.50,32.50,-19.91,-20.56,0,0
15652,322,18/Nov,11,LGM,52.50,32.50,-20.69,-20.42,0,0
15653,323,19/Nov,11,LGM,52.50,32.50,-20.67,-20.74,0,0
15654,324,20/Nov,11,LGM,52.50,32.50,-20.86,-20.74,0,0
15655,325,21/Nov,11,LGM,52.50,32.50,-20.69,-20.42,0,0
15656,326,22/Nov,11,LGM,52.50,32.50,-19.70,-20.02,0,0
15657,327,23/Nov,11,LGM,52.50,32.50,-19.67,-20.13,0,0
15658,328,24/Nov,11,LGM,52.50,32.50,-21.01,-21.10,0,0
15659,329,25/Nov,11,LGM,52.50,32.50,-22.62,-22.06,0,0
15660,330,26/Nov,11,LGM,52.50,32.50,-22.54,-22.58,0,0
15661,331,27/Nov,11,LGM,52.50,32.50,-22.58,-23.52,0,0
15662,332,28/Nov,11,LGM,52.50,32.50,-25.43,-25.05,0,0
